url	pmid	exclude	study	first_author	strain	year	species	cohort	roa	roa_details	n	n_endpoint	n_intercurrent	endpoint	mean_mpi	sd_mpi	range_mpi	animal_comments	cohort_id	year5bin	n_censored	endpointx	roa_group	strain_group	row	dup_status
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru	1971	Capuchin monkey (Cebus sp.)	16	ic		1	1	0	symptom onset	45		n/a		4994933-16	1970	0	2	ic	Kuru	214	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru	1971	Squirrel monkey (Saimiri sciureus)	17	ic		1	1	0	terminal prion disease	26.5		n/a		4994933-17	1970	0	3	ic	Kuru	215	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru	1971	Squirrel monkey (Saimiri sciureus)	17	ic		1	1	0	symptom onset	25		n/a		4994933-17	1970	0	2	ic	Kuru	216	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru	1971	Spider monkey (Ateles geoffroyi)	18	multiple	ic/iv	1	1	0	terminal prion disease	24.5		n/a		4994933-18	1970	0	3	multiple	Kuru	217	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru	1971	Spider monkey (Ateles geoffroyi)	18	multiple	ic/iv	1	1	0	symptom onset	23		n/a	inoculated intracerebral and intravenious	4994933-18	1970	0	2	multiple	Kuru	218	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	sCJD	1971	Squirrel monkey (Saimiri sciureus)	19	ic		1	1	0	terminal prion disease	26.5		n/a		4994933-19	1970	0	3	ic	CJD	219	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	sCJD	1971	Squirrel monkey (Saimiri sciureus)	19	ic		1	1	0	symptom onset	25		n/a		4994933-19	1970	0	2	ic	CJD	220	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru (centrifuged at 5,000rpm/60')	1971	Chimpanzee (Pan troglodytes)	2	ic		1	1	0	terminal prion disease	24		n/a		4994933-2	1970	0	3	ic	Kuru	221	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru (centrifuged at 5,000rpm/60')	1971	Chimpanzee (Pan troglodytes)	2	ic		1	1	0	symptom onset	18		n/a	inoculated with 10^-1 brain suspension centrifuged at 5,000rpm/60'	4994933-2	1970	0	2	ic	Kuru	222	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	sCJD	1971	Spider monkey (Ateles geoffroyi)	20	ic		1	1	0	terminal prion disease	27.5		n/a		4994933-20	1970	0	3	ic	CJD	223	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	sCJD	1971	Spider monkey (Ateles geoffroyi)	20	ic		1	1	0	symptom onset	25		n/a		4994933-20	1970	0	2	ic	CJD	224	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru (brain suspension was filtered with 450mu millipore filter)	1971	Chimpanzee (Pan troglodytes)	3	ic		1	1	0	terminal prion disease	6		n/a		4994933-3	1970	0	3	ic	Kuru	225	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru (brain suspension was filtered with 450mu millipore filter)	1971	Chimpanzee (Pan troglodytes)	3	ic		1	1	0	symptom onset	19		n/a	Kuru brain suspension was filtered with 450mu millipore filter	4994933-3	1970	0	2	ic	Kuru	226	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru	1971	Chimpanzee (Pan troglodytes)	4	multiple	ic/iv	2	1	0	terminal prion disease	25		n/a		4994933-4	1970	1	3	multiple	Kuru	227	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru	1971	Chimpanzee (Pan troglodytes)	4	multiple	ic/iv	2	2	0	symptom onset	20.5	4.9	17-24	inoculated intracerebral and intravenious, (A7 and A8 were thrown out because the animal ID's were inconsistent/switched in Gajdusek 1967 and Gajdusek 1969)	4994933-4	1970	0	2	multiple	Kuru	228	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru (brain suspension was heated to 85C/30min)	1971	Chimpanzee (Pan troglodytes)	5	multiple	ic/iv	1	1	0	terminal prion disease	41		n/a		4994933-5	1970	0	3	multiple	Kuru	229	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru (brain suspension was heated to 85C/30min)	1971	Chimpanzee (Pan troglodytes)	5	multiple	ic/iv	1	1	0	symptom onset	39		n/a	inoculated intracerebral and intravenious, kuru brain suspension was heated to 85C/30min	4994933-5	1970	0	2	multiple	Kuru	230	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru (brain suspension was filtered through a 220mu gradacol)	1971	Chimpanzee (Pan troglodytes)	6	multiple	ic/iv	1	1	0	terminal prion disease	16		n/a		4994933-6	1970	0	3	multiple	Kuru	231	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru (brain suspension was filtered through a 220mu gradacol)	1971	Chimpanzee (Pan troglodytes)	6	multiple	ic/iv	1	1	0	symptom onset	14		n/a	inoculated intracerebral and intravenious, kuru brain suspension was filtered through a 220mu gradacol	4994933-6	1970	0	2	multiple	Kuru	232	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru	1971	Chimpanzee (Pan troglodytes)	7	multiple	ic/iv/ip/sc/im	1	1	0	terminal prion disease	19		n/a		4994933-7	1970	0	3	multiple	Kuru	233	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru	1971	Chimpanzee (Pan troglodytes)	7	multiple	ic/iv/ip/sc/im	1	1	0	symptom onset	18		n/a	inoculated ic, ip, iv, sc and im	4994933-7	1970	0	2	multiple	Kuru	234	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	exclude	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru → Chimpanzee 	1971	Spider monkey (Ateles geoffroyi)	8	multiple	ic/iv	2	2	0	terminal prion disease	29.5	0.7	29-30		4994933-8	1970	0	3	multiple	Kuru	235	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	exclude	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru → Chimpanzee 	1971	Spider monkey (Ateles geoffroyi)	8	multiple	ic/iv	2	2	0	symptom onset	24.5	2.1	23-26	inoculated intracerebral and intravenious	4994933-8	1970	0	2	multiple	Kuru	236	duplicate
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru → Chimpanzee → Spider monkey 	1971	Squirrel monkey (Saimiri sciureus)	9	ic		1	1	0	terminal prion disease	27		n/a		4994933-9	1970	0	3	ic	Kuru	237	unique
https://pubmed.ncbi.nlm.nih.gov/4994933/	4994933	include	Transmission of two subacute spongiform encephalopathies of man (kuru and Creutzfeldt–Jakob disease) to new world monkeys.	Gajdusek, D.	Kuru → Chimpanzee → Spider monkey 	1971	Squirrel monkey (Saimiri sciureus)	9	ic		1	1	0	symptom onset	22		n/a		4994933-9	1970	0	2	ic	Kuru	238	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	1	ic		1	1	0	terminal prion disease	30		n/a		5257421-1	1965	0	3	ic	Kuru	239	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	1	ic		1	1	0	symptom onset	21		n/a		5257421-1	1965	0	2	ic	Kuru	240	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	10	ic		1	1	0	terminal prion disease	26		n/a		5257421-10	1965	0	3	ic	Kuru	241	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	10	ic		1	1	0	symptom onset	18		n/a		5257421-10	1965	0	2	ic	Kuru	242	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	11	ic		1	1	0	terminal prion disease	44		n/a		5257421-11	1965	0	3	ic	Kuru	243	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	11	ic		1	1	0	symptom onset	38		n/a		5257421-11	1965	0	2	ic	Kuru	244	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	12	multiple	ic/iv	1	1	0	symptom onset	17		n/a	ic/iv	5257421-12	1965	0	2	multiple	Kuru	245	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	13	multiple	ic/iv	1	0	0	symptom onset			n/a	inoculated ic/iv with 100mu gradacol filtered Kuru	5257421-13	1965	1	2	multiple	Kuru	246	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	14	multiple	ic/iv/ip/sc	1	0	0	symptom onset			n/a	inoculated intracerebral, intravenious, intraperitoneal, and subcutaneous	5257421-14	1965	1	2	multiple	Kuru	247	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	15	ic		1	0	0	symptom onset			n/a	inoculated with 10^-1 brain suspension centrifuged at 5,000rpm/60'	5257421-15	1965	1	2	ic	Kuru	248	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	16	multiple	ic/iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated intracerebral, intravenious, intraperitoneal, subcutaneous, and intramuscular with Kuru (pooled liver, spleen, and kidney suspension)	5257421-16	1965	1	2	multiple	Kuru	249	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	17	multiple	ic/im	1	0	0	symptom onset			n/a	ic/im with Kuru (pooled liver, spleen, and kidney suspension)	5257421-17	1965	1	2	multiple	Kuru	250	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	18	multiple	ic/iv	1	0	0	symptom onset			n/a	ic/iv	5257421-18	1965	1	2	multiple	Kuru	251	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	19	ic		1	0	0	symptom onset			n/a		5257421-19	1965	1	2	ic	Kuru	252	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	2	ic		1	1	0	terminal prion disease	34		n/a		5257421-2	1965	0	3	ic	Kuru	253	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	2	ic		1	1	0	symptom onset	30		n/a		5257421-2	1965	0	2	ic	Kuru	254	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	20	multiple	ic/iv	1	0	0	symptom onset			n/a	ic/iv	5257421-20	1965	1	2	multiple	Kuru	255	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	21	multiple	iv/ip/sc/im	1	0	0	symptom onset			n/a	iv/ip/sc/im	5257421-21	1965	1	2	multiple	Kuru	256	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	22	ic		1	0	0	symptom onset			n/a	inoculated ic with 220mu gradacol filtered Kuru	5257421-22	1965	1	2	ic	Kuru	257	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	23	ic		1	0	0	symptom onset			n/a	inoculated ic with 100mu gradacol filtered Kuru	5257421-23	1965	1	2	ic	Kuru	258	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	24	ic		1	0	0	symptom onset			n/a	inoculated ic with 82mu gradacol filtered Kuru	5257421-24	1965	1	2	ic	Kuru	259	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	25	multiple	ic/iv/ip/im	1	0	0	symptom onset			n/a	inoculated wtih Kuru (pooled blood) via ic/iv/ip/im	5257421-25	1965	1	2	multiple	Kuru	260	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	26	multiple	ic/iv/ip/sc	1	0	0	symptom onset			n/a	inoculated with Kuru (pooled urine) via ic/iv/ip/sc	5257421-26	1965	1	2	multiple	Kuru	261	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	27	multiple	ic/iv/sc/im	1	0	1	symptom onset			n/a	inoculated with Kuru pooled lymphnode, spleen and kidney suspension via ic/iv/sc/im	5257421-27	1965	0	2	multiple	Kuru	262	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	28	multiple	ic/iv/ip/im	1	0	0	symptom onset			n/a	inoculated with Kuru pooled breast milk via ic/iv/ip/im	5257421-28	1965	1	2	multiple	Kuru	263	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	29	multiple	ic/iv/sc/im	1	0	0	symptom onset			n/a	inoculated with Kuru pooled CSF via ic/iv/sc/im	5257421-29	1965	1	2	multiple	Kuru	264	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	3	ic		1	1	0	terminal prion disease	25		n/a		5257421-3	1965	0	3	ic	Kuru	265	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	3	ic		1	1	0	symptom onset	20		n/a		5257421-3	1965	0	2	ic	Kuru	266	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	30	other	perorally	1	0	0	symptom onset			n/a	inoculated with Kuru brain and spleen via perorally	5257421-30	1965	1	2	other	Kuru	267	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	31	multiple	ic/iv	1	0	0	symptom onset			n/a	ic/iv	5257421-31	1965	1	2	multiple	Kuru	268	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	32	multiple	ic/iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated via ic/iv/ip/sc/im	5257421-32	1965	1	2	multiple	Kuru	269	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	33	multiple	ic/iv	1	0	0	symptom onset			n/a	ic/iv with Kuru brain 220um gradacol filtered	5257421-33	1965	1	2	multiple	Kuru	270	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	34	multiple	ic/iv	1	0	0	symptom onset			n/a	inoculated via ic/iv with Kuru filtered 100mu gradacol	5257421-34	1965	1	2	multiple	Kuru	271	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	35	multiple	ic/iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated ic/iv/ip/sc/im with Kuru (mesenteric node)	5257421-35	1965	1	2	multiple	Kuru	272	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	36	multiple	ic/iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated ic/iv/ip/sc/im with Kuru from kidney	5257421-36	1965	1	2	multiple	Kuru	273	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	37	multiple	ic/iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated ic/iv/ip/sc/im with Kuru from liver	5257421-37	1965	1	2	multiple	Kuru	274	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	38	multiple	ic/iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated ic/iv/ip/sc/im with spleen	5257421-38	1965	1	2	multiple	Kuru	275	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	39	other	perorally	1	0	0	symptom onset			n/a	inoculated perorally	5257421-39	1965	1	2	other	Kuru	276	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	4	ic		1	1	0	terminal prion disease	21		n/a		5257421-4	1965	0	3	ic	Kuru	277	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	exclude	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	4	ic		1	1	0	symptom onset	16		n/a		5257421-4	1965	0	2	ic	Kuru	278	duplicate
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	40	multiple	ic/iv	1	0	0	symptom onset			n/a	inoculated via ic/iv	5257421-40	1965	1	2	multiple	Kuru	279	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	41	multiple	ic/iv/sc	1	0	0	symptom onset			n/a	inoculated via ic/iv/sc with Kuru fluids from brain and other tissue explants	5257421-41	1965	1	2	multiple	Kuru	280	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	42	multiple	ic/iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated via ic/iv/ip/sc/im with Kuru fluids from brain and other tissue explants	5257421-42	1965	1	2	multiple	Kuru	281	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru	1969	Chimpanzee (Pan troglodytes)	43	multiple	ic/iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated via ic/iv/ip/sc/im with Kuru placenta and amnion	5257421-43	1965	1	2	multiple	Kuru	282	unique
https://pubmed.ncbi.nlm.nih.gov/5257421/	5257421	include	Transmission Experiments With Kuru in Chimpanzees and the Isolation of Latent Viruses From the Explanted Tissues of Affected Animals	Gajdusek, D.	Kuru → Chimpanzee	1969	Chimpanzee (Pan troglodytes)	44	multiple	ic/iv/ip/sc	1	1	0	terminal prion disease	22		n/a		5257421-44	1965	0	3	multiple	Kuru	283	unique
